N,NPfix,envs,germs,hards,pA,pGermBH,pGermWT,bankLength,wB
10000.0,0.0,es,gs,hs,0.25,0.2,1.0,5,0.99
1.0,1.0,es,gs,hs,0.5,0.1,0.9,5,0.75
2.0,0.266492,es,gs,hs,0.5,0.1,0.9,5,0.75
7.0,0.001288,es,gs,hs,0.5,0.1,0.9,5,0.75
21.0,0.0,es,gs,hs,0.5,0.1,0.9,5,0.75
59.0,0.0,es,gs,hs,0.5,0.1,0.9,5,0.75
166.0,0.0,es,gs,hs,0.5,0.1,0.9,5,0.75
464.0,0.0,es,gs,hs,0.5,0.1,0.9,5,0.75
1291.0,0.0,es,gs,hs,0.5,0.1,0.9,5,0.75
3593.0,0.0,es,gs,hs,0.5,0.1,0.9,5,0.75
10000.0,0.0,es,gs,hs,0.5,0.1,0.9,5,0.75
1.0,1.0,es,gs,hs,0.75,0.2,0.8,5,0.75
2.0,0.54805,es,gs,hs,0.75,0.2,0.8,5,0.75
7.0,0.007854,es,gs,hs,0.75,0.2,0.8,5,0.75
21.0,0.0,es,gs,hs,0.75,0.2,0.8,5,0.75
59.0,0.0,es,gs,hs,0.75,0.2,0.8,5,0.75
166.0,0.0,es,gs,hs,0.75,0.2,0.8,5,0.75
464.0,0.0,es,gs,hs,0.75,0.2,0.8,5,0.75
1291.0,0.0,es,gs,hs,0.75,0.2,0.8,5,0.75
3593.0,0.0,es,gs,hs,0.75,0.2,0.8,5,0.75
10000.0,0.0,es,gs,hs,0.75,0.2,0.8,5,0.75
1.0,1.0,es,gs,hs,0.5,0.4,0.7,5,0.8
2.0,0.719786,es,gs,hs,0.5,0.4,0.7,5,0.8
7.0,0.096285,es,gs,hs,0.5,0.4,0.7,5,0.8
21.0,0.000588,es,gs,hs,0.5,0.4,0.7,5,0.8
59.0,0.006903,es,gs,hs,0.5,0.4,0.7,5,0.8
166.0,0.000498,es,gs,hs,0.5,0.4,0.7,5,0.8
464.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.8
1291.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.8
3593.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.8
10000.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.8
1.0,1.0,es,gs,ss,0.0,0.6,0.7,5,0.99
2.0,1.224034,es,gs,ss,0.0,0.6,0.7,5,0.99
7.0,0.85575,es,gs,ss,0.0,0.6,0.7,5,0.99
21.0,0.7634130000000001,es,gs,ss,0.0,0.6,0.7,5,0.99
59.0,0.6168450000000001,es,gs,ss,0.0,0.6,0.7,5,0.99
166.0,0.314902,es,gs,ss,0.0,0.6,0.7,5,0.99
464.0,0.034336,es,gs,ss,0.0,0.6,0.7,5,0.99
1291.0,0.0,es,gs,ss,0.0,0.6,0.7,5,0.99
3593.0,0.0,es,gs,ss,0.0,0.6,0.7,5,0.99
10000.0,0.0,es,gs,ss,0.0,0.6,0.7,5,0.99
1.0,1.0,es,gs,hs,0.0,0.2,0.9,5,0.75
2.0,0.305758,es,gs,hs,0.0,0.2,0.9,5,0.75
7.0,0.000448,es,gs,hs,0.0,0.2,0.9,5,0.75
21.0,0.0,es,gs,hs,0.0,0.2,0.9,5,0.75
59.0,0.0,es,gs,hs,0.0,0.2,0.9,5,0.75
166.0,0.0,es,gs,hs,0.0,0.2,0.9,5,0.75
464.0,0.0,es,gs,hs,0.0,0.2,0.9,5,0.75
1291.0,0.0,es,gs,hs,0.0,0.2,0.9,5,0.75
3593.0,0.0,es,gs,hs,0.0,0.2,0.9,5,0.75
10000.0,0.0,es,gs,hs,0.0,0.2,0.9,5,0.75
1.0,1.0,es,gs,hs,0.75,1.0,1.0,5,0.9
2.0,0.780182,es,gs,hs,0.75,1.0,1.0,5,0.9
7.0,0.894936,es,gs,hs,0.75,1.0,1.0,5,0.9
21.0,0.995022,es,gs,hs,0.75,1.0,1.0,5,0.9
59.0,0.999755,es,gs,hs,0.75,1.0,1.0,5,0.9
166.0,0.968942,es,gs,hs,0.75,1.0,1.0,5,0.9
464.0,0.994352,es,gs,hs,0.75,1.0,1.0,5,0.9
1291.0,1.025054,es,gs,hs,0.75,1.0,1.0,5,0.9
3593.0,1.038377,es,gs,hs,0.75,1.0,1.0,5,0.9
10000.0,1.12,es,gs,hs,0.75,1.0,1.0,5,0.9
1.0,1.0,es,gs,hs,0.5,0.2,1.0,5,0.8
2.0,0.477906,es,gs,hs,0.5,0.2,1.0,5,0.8
7.0,0.006748,es,gs,hs,0.5,0.2,1.0,5,0.8
21.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.8
59.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.8
166.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.8
464.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.8
1291.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.8
3593.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.8
10000.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.8
1.0,1.0,es,gs,hs,1.0,0.1,0.7,5,0.85
2.0,0.343138,es,gs,hs,1.0,0.1,0.7,5,0.85
7.0,0.001148,es,gs,hs,1.0,0.1,0.7,5,0.85
21.0,0.0,es,gs,hs,1.0,0.1,0.7,5,0.85
59.0,0.0,es,gs,hs,1.0,0.1,0.7,5,0.85
166.0,0.0,es,gs,hs,1.0,0.1,0.7,5,0.85
464.0,0.0,es,gs,hs,1.0,0.1,0.7,5,0.85
1291.0,0.0,es,gs,hs,1.0,0.1,0.7,5,0.85
3593.0,0.0,es,gs,hs,1.0,0.1,0.7,5,0.85
10000.0,0.0,es,gs,hs,1.0,0.1,0.7,5,0.85
1.0,1.0,es,gs,hs,0.25,0.6,0.9,5,0.95
2.0,0.695506,es,gs,hs,0.25,0.6,0.9,5,0.95
7.0,0.312445,es,gs,hs,0.25,0.6,0.9,5,0.95
21.0,0.008022,es,gs,hs,0.25,0.6,0.9,5,0.95
59.0,0.1005949999999999,es,gs,hs,0.25,0.6,0.9,5,0.95
166.0,0.202686,es,gs,hs,0.25,0.6,0.9,5,0.95
464.0,0.091872,es,gs,hs,0.25,0.6,0.9,5,0.95
1291.0,0.007746,es,gs,hs,0.25,0.6,0.9,5,0.95
3593.0,0.0,es,gs,hs,0.25,0.6,0.9,5,0.95
10000.0,0.0,es,gs,hs,0.25,0.6,0.9,5,0.95
1.0,1.0,es,gs,hs,1.0,0.5,0.8,5,0.85
2.0,0.914594,es,gs,hs,1.0,0.5,0.8,5,0.85
7.0,0.627403,es,gs,hs,1.0,0.5,0.8,5,0.85
21.0,0.480732,es,gs,hs,1.0,0.5,0.8,5,0.85
59.0,0.260662,es,gs,hs,1.0,0.5,0.8,5,0.85
166.0,0.0229079999999999,es,gs,hs,1.0,0.5,0.8,5,0.85
464.0,0.0,es,gs,hs,1.0,0.5,0.8,5,0.85
1291.0,0.0,es,gs,hs,1.0,0.5,0.8,5,0.85
3593.0,0.0,es,gs,hs,1.0,0.5,0.8,5,0.85
10000.0,0.0,es,gs,hs,1.0,0.5,0.8,5,0.85
1.0,1.0,es,gs,hs,1.0,0.8,0.9,5,0.99
2.0,0.895366,es,gs,hs,1.0,0.8,0.9,5,0.99
7.0,0.971019,es,gs,hs,1.0,0.8,0.9,5,0.99
21.0,0.926604,es,gs,hs,1.0,0.8,0.9,5,0.99
59.0,0.930548,es,gs,hs,1.0,0.8,0.9,5,0.99
166.0,0.923956,es,gs,hs,1.0,0.8,0.9,5,0.99
464.0,0.93264,es,gs,hs,1.0,0.8,0.9,5,0.99
1291.0,0.897245,es,gs,hs,1.0,0.8,0.9,5,0.99
3593.0,0.657519,es,gs,hs,1.0,0.8,0.9,5,0.99
10000.0,0.58,es,gs,hs,1.0,0.8,0.9,5,0.99
1.0,1.0,es,gs,ss,0.25,0.4,0.9,5,0.99
2.0,0.720982,es,gs,ss,0.25,0.4,0.9,5,0.99
7.0,0.268156,es,gs,ss,0.25,0.4,0.9,5,0.99
21.0,0.056049,es,gs,ss,0.25,0.4,0.9,5,0.99
59.0,0.00059,es,gs,ss,0.25,0.4,0.9,5,0.99
166.0,0.0,es,gs,ss,0.25,0.4,0.9,5,0.99
464.0,0.0,es,gs,ss,0.25,0.4,0.9,5,0.99
1291.0,0.0,es,gs,ss,0.25,0.4,0.9,5,0.99
3593.0,0.0,es,gs,ss,0.25,0.4,0.9,5,0.99
10000.0,0.0,es,gs,ss,0.25,0.4,0.9,5,0.99
1.0,1.0,es,gs,hs,0.0,0.1,1.0,5,0.85
2.0,0.202052,es,gs,hs,0.0,0.1,1.0,5,0.85
7.0,0.0002379999999999,es,gs,hs,0.0,0.1,1.0,5,0.85
21.0,0.0,es,gs,hs,0.0,0.1,1.0,5,0.85
59.0,0.0,es,gs,hs,0.0,0.1,1.0,5,0.85
166.0,0.0,es,gs,hs,0.0,0.1,1.0,5,0.85
464.0,0.0,es,gs,hs,0.0,0.1,1.0,5,0.85
1291.0,0.0,es,gs,hs,0.0,0.1,1.0,5,0.85
3593.0,0.0,es,gs,hs,0.0,0.1,1.0,5,0.85
10000.0,0.0,es,gs,hs,0.0,0.1,1.0,5,0.85
1.0,1.0,es,gs,ss,0.0,0.2,0.8,5,0.99
2.0,0.509098,es,gs,ss,0.0,0.2,0.8,5,0.99
7.0,0.003052,es,gs,ss,0.0,0.2,0.8,5,0.99
21.0,0.0,es,gs,ss,0.0,0.2,0.8,5,0.99
59.0,0.0,es,gs,ss,0.0,0.2,0.8,5,0.99
166.0,0.0,es,gs,ss,0.0,0.2,0.8,5,0.99
464.0,0.0,es,gs,ss,0.0,0.2,0.8,5,0.99
1291.0,0.0,es,gs,ss,0.0,0.2,0.8,5,0.99
3593.0,0.0,es,gs,ss,0.0,0.2,0.8,5,0.99
10000.0,0.0,es,gs,ss,0.0,0.2,0.8,5,0.99
1.0,1.0,es,gs,hs,0.75,0.8,0.9,5,0.95
2.0,0.829578,es,gs,hs,0.75,0.8,0.9,5,0.95
7.0,0.926919,es,gs,hs,0.75,0.8,0.9,5,0.95
21.0,0.953064,es,gs,hs,0.75,0.8,0.9,5,0.95
59.0,0.779331,es,gs,hs,0.75,0.8,0.9,5,0.95
166.0,0.7642639999999999,es,gs,hs,0.75,0.8,0.9,5,0.95
464.0,0.759104,es,gs,hs,0.75,0.8,0.9,5,0.95
1291.0,0.725542,es,gs,hs,0.75,0.8,0.9,5,0.95
3593.0,0.7509370000000001,es,gs,hs,0.75,0.8,0.9,5,0.95
10000.0,0.77,es,gs,hs,0.75,0.8,0.9,5,0.95
1.0,1.0,es,gs,ss,0.25,0.1,0.8,5,0.85
2.0,0.262642,es,gs,ss,0.25,0.1,0.8,5,0.85
7.0,9.1e-05,es,gs,ss,0.25,0.1,0.8,5,0.85
21.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.85
59.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.85
166.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.85
464.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.85
1291.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.85
3593.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.85
10000.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.85
1.0,1.0,es,gs,hs,0.5,0.3,0.8,5,0.95
2.0,0.67595,es,gs,hs,0.5,0.3,0.8,5,0.95
7.0,0.033999,es,gs,hs,0.5,0.3,0.8,5,0.95
21.0,0.00105,es,gs,hs,0.5,0.3,0.8,5,0.95
59.0,0.000118,es,gs,hs,0.5,0.3,0.8,5,0.95
166.0,0.0,es,gs,hs,0.5,0.3,0.8,5,0.95
464.0,0.0,es,gs,hs,0.5,0.3,0.8,5,0.95
1291.0,0.0,es,gs,hs,0.5,0.3,0.8,5,0.95
3593.0,0.0,es,gs,hs,0.5,0.3,0.8,5,0.95
10000.0,0.0,es,gs,hs,0.5,0.3,0.8,5,0.95
1.0,1.0,es,gs,hs,0.0,0.9,1.0,5,0.85
2.0,0.50643,es,gs,hs,0.0,0.9,1.0,5,0.85
7.0,0.118062,es,gs,hs,0.0,0.9,1.0,5,0.85
21.0,0.000945,es,gs,hs,0.0,0.9,1.0,5,0.85
59.0,0.0,es,gs,hs,0.0,0.9,1.0,5,0.85
166.0,0.0,es,gs,hs,0.0,0.9,1.0,5,0.85
464.0,0.0,es,gs,hs,0.0,0.9,1.0,5,0.85
1291.0,0.0,es,gs,hs,0.0,0.9,1.0,5,0.85
3593.0,0.0,es,gs,hs,0.0,0.9,1.0,5,0.85
10000.0,0.0,es,gs,hs,0.0,0.9,1.0,5,0.85
1.0,1.0,es,gs,hs,0.75,0.0,0.9,5,0.95
2.0,0.0,es,gs,hs,0.75,0.0,0.9,5,0.95
7.0,0.0,es,gs,hs,0.75,0.0,0.9,5,0.95
21.0,0.0,es,gs,hs,0.75,0.0,0.9,5,0.95
59.0,0.0,es,gs,hs,0.75,0.0,0.9,5,0.95
166.0,0.0,es,gs,hs,0.75,0.0,0.9,5,0.95
464.0,0.0,es,gs,hs,0.75,0.0,0.9,5,0.95
1291.0,0.0,es,gs,hs,0.75,0.0,0.9,5,0.95
3593.0,0.0,es,gs,hs,0.75,0.0,0.9,5,0.95
10000.0,0.0,es,gs,hs,0.75,0.0,0.9,5,0.95
1.0,1.0,es,gs,ss,0.0,0.7,0.9,5,0.85
2.0,0.979436,es,gs,ss,0.0,0.7,0.9,5,0.85
7.0,0.800898,es,gs,ss,0.0,0.7,0.9,5,0.85
21.0,0.765177,es,gs,ss,0.0,0.7,0.9,5,0.85
59.0,0.732249,es,gs,ss,0.0,0.7,0.9,5,0.85
166.0,0.662838,es,gs,ss,0.0,0.7,0.9,5,0.85
464.0,0.488128,es,gs,ss,0.0,0.7,0.9,5,0.85
1291.0,0.184613,es,gs,ss,0.0,0.7,0.9,5,0.85
3593.0,0.003593,es,gs,ss,0.0,0.7,0.9,5,0.85
10000.0,0.0,es,gs,ss,0.0,0.7,0.9,5,0.85
1.0,1.0,es,gs,hs,1.0,0.0,0.9,5,0.99
2.0,0.0,es,gs,hs,1.0,0.0,0.9,5,0.99
7.0,0.0,es,gs,hs,1.0,0.0,0.9,5,0.99
21.0,0.0,es,gs,hs,1.0,0.0,0.9,5,0.99
59.0,0.0,es,gs,hs,1.0,0.0,0.9,5,0.99
166.0,0.0,es,gs,hs,1.0,0.0,0.9,5,0.99
464.0,0.0,es,gs,hs,1.0,0.0,0.9,5,0.99
1291.0,0.0,es,gs,hs,1.0,0.0,0.9,5,0.99
3593.0,0.0,es,gs,hs,1.0,0.0,0.9,5,0.99
10000.0,0.0,es,gs,hs,1.0,0.0,0.9,5,0.99
1.0,1.0,es,gs,hs,1.0,0.9,0.7,5,0.85
2.0,0.988448,es,gs,hs,1.0,0.9,0.7,5,0.85
7.0,1.208319,es,gs,hs,1.0,0.9,0.7,5,0.85
21.0,1.226463,es,gs,hs,1.0,0.9,0.7,5,0.85
59.0,1.250741,es,gs,hs,1.0,0.9,0.7,5,0.85
166.0,1.331154,es,gs,hs,1.0,0.9,0.7,5,0.85
464.0,1.538624,es,gs,hs,1.0,0.9,0.7,5,0.85
1291.0,2.338001,es,gs,hs,1.0,0.9,0.7,5,0.85
3593.0,4.926003000000001,es,gs,hs,1.0,0.9,0.7,5,0.85
10000.0,13.31,es,gs,hs,1.0,0.9,0.7,5,0.85
1.0,1.0,es,gs,hs,0.5,0.2,1.0,5,0.9
2.0,0.497072,es,gs,hs,0.5,0.2,1.0,5,0.9
7.0,0.007266,es,gs,hs,0.5,0.2,1.0,5,0.9
21.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.9
59.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.9
166.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.9
464.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.9
1291.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.9
3593.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.9
10000.0,0.0,es,gs,hs,0.5,0.2,1.0,5,0.9
1.0,1.0,es,gs,ss,0.0,0.4,1.0,5,0.75
2.0,0.582604,es,gs,ss,0.0,0.4,1.0,5,0.75
7.0,0.243278,es,gs,ss,0.0,0.4,1.0,5,0.75
21.0,0.0526679999999999,es,gs,ss,0.0,0.4,1.0,5,0.75
59.0,0.00059,es,gs,ss,0.0,0.4,1.0,5,0.75
166.0,0.0,es,gs,ss,0.0,0.4,1.0,5,0.75
464.0,0.0,es,gs,ss,0.0,0.4,1.0,5,0.75
1291.0,0.0,es,gs,ss,0.0,0.4,1.0,5,0.75
3593.0,0.0,es,gs,ss,0.0,0.4,1.0,5,0.75
10000.0,0.0,es,gs,ss,0.0,0.4,1.0,5,0.75
1.0,1.0,es,gs,ss,0.25,0.5,0.7,5,0.85
2.0,1.13208,es,gs,ss,0.25,0.5,0.7,5,0.85
7.0,0.6259399999999999,es,gs,ss,0.25,0.5,0.7,5,0.85
21.0,0.40383,es,gs,ss,0.25,0.5,0.7,5,0.85
59.0,0.1188849999999999,es,gs,ss,0.25,0.5,0.7,5,0.85
166.0,0.001328,es,gs,ss,0.25,0.5,0.7,5,0.85
464.0,0.0,es,gs,ss,0.25,0.5,0.7,5,0.85
1291.0,0.0,es,gs,ss,0.25,0.5,0.7,5,0.85
3593.0,0.0,es,gs,ss,0.25,0.5,0.7,5,0.85
10000.0,0.0,es,gs,ss,0.25,0.5,0.7,5,0.85
1.0,1.0,es,gs,hs,0.5,0.7,0.7,5,0.95
2.0,0.820176,es,gs,hs,0.5,0.7,0.7,5,0.95
7.0,0.732578,es,gs,hs,0.5,0.7,0.7,5,0.95
21.0,0.4863389999999999,es,gs,hs,0.5,0.7,0.7,5,0.95
59.0,0.5911799999999999,es,gs,hs,0.5,0.7,0.7,5,0.95
166.0,0.575688,es,gs,hs,0.5,0.7,0.7,5,0.95
464.0,0.5530879999999999,es,gs,hs,0.5,0.7,0.7,5,0.95
1291.0,0.520273,es,gs,hs,0.5,0.7,0.7,5,0.95
3593.0,0.510206,es,gs,hs,0.5,0.7,0.7,5,0.95
10000.0,0.46,es,gs,hs,0.5,0.7,0.7,5,0.95
1.0,1.0,es,gs,hs,0.75,1.0,1.0,5,0.8
2.0,0.760054,es,gs,hs,0.75,1.0,1.0,5,0.8
7.0,0.844368,es,gs,hs,0.75,1.0,1.0,5,0.8
21.0,0.975408,es,gs,hs,0.75,1.0,1.0,5,0.8
59.0,1.006776,es,gs,hs,0.75,1.0,1.0,5,0.8
166.0,0.987036,es,gs,hs,0.75,1.0,1.0,5,0.8
464.0,0.956304,es,gs,hs,0.75,1.0,1.0,5,0.8
1291.0,1.028927,es,gs,hs,0.75,1.0,1.0,5,0.8
3593.0,1.038377,es,gs,hs,0.75,1.0,1.0,5,0.8
10000.0,0.98,es,gs,hs,0.75,1.0,1.0,5,0.8
1.0,1.0,es,gs,hs,0.5,0.9,0.9,5,0.75
2.0,0.67313,es,gs,hs,0.5,0.9,0.9,5,0.75
7.0,0.52577,es,gs,hs,0.5,0.9,0.9,5,0.75
21.0,0.459438,es,gs,hs,0.5,0.9,0.9,5,0.75
59.0,0.134225,es,gs,hs,0.5,0.9,0.9,5,0.75
166.0,0.0,es,gs,hs,0.5,0.9,0.9,5,0.75
464.0,0.0,es,gs,hs,0.5,0.9,0.9,5,0.75
1291.0,0.0,es,gs,hs,0.5,0.9,0.9,5,0.75
3593.0,0.0,es,gs,hs,0.5,0.9,0.9,5,0.75
10000.0,0.0,es,gs,hs,0.5,0.9,0.9,5,0.75
1.0,1.0,es,gs,hs,0.5,0.4,0.7,5,0.9
2.0,0.756886,es,gs,hs,0.5,0.4,0.7,5,0.9
7.0,0.122199,es,gs,hs,0.5,0.4,0.7,5,0.9
21.0,0.063,es,gs,hs,0.5,0.4,0.7,5,0.9
59.0,0.008732,es,gs,hs,0.5,0.4,0.7,5,0.9
166.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.9
464.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.9
1291.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.9
3593.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.9
10000.0,0.0,es,gs,hs,0.5,0.4,0.7,5,0.9
1.0,1.0,es,gs,hs,0.5,1.0,0.8,5,0.95
2.0,0.781328,es,gs,hs,0.5,1.0,0.8,5,0.95
7.0,0.815843,es,gs,hs,0.5,1.0,0.8,5,0.95
21.0,0.970746,es,gs,hs,0.5,1.0,0.8,5,0.95
59.0,1.013974,es,gs,hs,0.5,1.0,0.8,5,0.95
166.0,0.980562,es,gs,hs,0.5,1.0,0.8,5,0.95
464.0,0.887632,es,gs,hs,0.5,1.0,0.8,5,0.95
1291.0,0.6777749999999999,es,gs,hs,0.5,1.0,0.8,5,0.95
3593.0,0.247917,es,gs,hs,0.5,1.0,0.8,5,0.95
10000.0,0.02,es,gs,hs,0.5,1.0,0.8,5,0.95
1.0,1.0,es,gs,hs,0.0,0.4,0.7,5,0.95
2.0,0.608012,es,gs,hs,0.0,0.4,0.7,5,0.95
7.0,0.023807,es,gs,hs,0.0,0.4,0.7,5,0.95
21.0,0.0,es,gs,hs,0.0,0.4,0.7,5,0.95
59.0,0.0,es,gs,hs,0.0,0.4,0.7,5,0.95
166.0,0.0,es,gs,hs,0.0,0.4,0.7,5,0.95
464.0,0.0,es,gs,hs,0.0,0.4,0.7,5,0.95
1291.0,0.0,es,gs,hs,0.0,0.4,0.7,5,0.95
3593.0,0.0,es,gs,hs,0.0,0.4,0.7,5,0.95
10000.0,0.0,es,gs,hs,0.0,0.4,0.7,5,0.95
1.0,1.0,es,gs,hs,0.25,0.0,0.7,5,0.75
2.0,0.0,es,gs,hs,0.25,0.0,0.7,5,0.75
7.0,0.0,es,gs,hs,0.25,0.0,0.7,5,0.75
21.0,0.0,es,gs,hs,0.25,0.0,0.7,5,0.75
59.0,0.0,es,gs,hs,0.25,0.0,0.7,5,0.75
166.0,0.0,es,gs,hs,0.25,0.0,0.7,5,0.75
464.0,0.0,es,gs,hs,0.25,0.0,0.7,5,0.75
1291.0,0.0,es,gs,hs,0.25,0.0,0.7,5,0.75
3593.0,0.0,es,gs,hs,0.25,0.0,0.7,5,0.75
10000.0,0.0,es,gs,hs,0.25,0.0,0.7,5,0.75
1.0,1.0,es,gs,ss,0.25,0.1,0.8,5,0.8
2.0,0.260886,es,gs,ss,0.25,0.1,0.8,5,0.8
7.0,0.000154,es,gs,ss,0.25,0.1,0.8,5,0.8
21.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.8
59.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.8
166.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.8
464.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.8
1291.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.8
3593.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.8
10000.0,0.0,es,gs,ss,0.25,0.1,0.8,5,0.8
1.0,1.0,es,gs,hs,0.5,0.6,0.9,5,0.9
2.0,0.753104,es,gs,hs,0.5,0.6,0.9,5,0.9
7.0,0.5113989999999999,es,gs,hs,0.5,0.6,0.9,5,0.9
21.0,0.214914,es,gs,hs,0.5,0.6,0.9,5,0.9
59.0,0.461262,es,gs,hs,0.5,0.6,0.9,5,0.9
166.0,0.395578,es,gs,hs,0.5,0.6,0.9,5,0.9
464.0,0.2287519999999999,es,gs,hs,0.5,0.6,0.9,5,0.9
1291.0,0.0451849999999999,es,gs,hs,0.5,0.6,0.9,5,0.9
3593.0,0.003593,es,gs,hs,0.5,0.6,0.9,5,0.9
10000.0,0.0,es,gs,hs,0.5,0.6,0.9,5,0.9
1.0,1.0,es,gs,hs,0.25,0.4,0.8,5,0.75
2.0,0.567004,es,gs,hs,0.25,0.4,0.8,5,0.75
7.0,0.029498,es,gs,hs,0.25,0.4,0.8,5,0.75
21.0,0.0,es,gs,hs,0.25,0.4,0.8,5,0.75
59.0,0.0,es,gs,hs,0.25,0.4,0.8,5,0.75
166.0,0.0,es,gs,hs,0.25,0.4,0.8,5,0.75
464.0,0.0,es,gs,hs,0.25,0.4,0.8,5,0.75
1291.0,0.0,es,gs,hs,0.25,0.4,0.8,5,0.75
3593.0,0.0,es,gs,hs,0.25,0.4,0.8,5,0.75
10000.0,0.0,es,gs,hs,0.25,0.4,0.8,5,0.75
1.0,1.0,es,gs,hs,1.0,0.4,1.0,5,0.95
2.0,0.807956,es,gs,hs,1.0,0.4,1.0,5,0.95
7.0,0.37989,es,gs,hs,1.0,0.4,1.0,5,0.95
21.0,0.168042,es,gs,hs,1.0,0.4,1.0,5,0.95
59.0,0.014868,es,gs,hs,1.0,0.4,1.0,5,0.95
166.0,0.0,es,gs,hs,1.0,0.4,1.0,5,0.95
464.0,0.0,es,gs,hs,1.0,0.4,1.0,5,0.95
1291.0,0.0,es,gs,hs,1.0,0.4,1.0,5,0.95
3593.0,0.0,es,gs,hs,1.0,0.4,1.0,5,0.95
10000.0,0.0,es,gs,hs,1.0,0.4,1.0,5,0.95
1.0,1.0,es,gs,hs,0.25,1.0,0.8,5,0.8
2.0,0.603328,es,gs,hs,0.25,1.0,0.8,5,0.8
7.0,0.300454,es,gs,hs,0.25,1.0,0.8,5,0.8
21.0,0.122388,es,gs,hs,0.25,1.0,0.8,5,0.8
59.0,0.031152,es,gs,hs,0.25,1.0,0.8,5,0.8
166.0,0.006806,es,gs,hs,0.25,1.0,0.8,5,0.8
464.0,0.001392,es,gs,hs,0.25,1.0,0.8,5,0.8
1291.0,0.001291,es,gs,hs,0.25,1.0,0.8,5,0.8
3593.0,0.0,es,gs,hs,0.25,1.0,0.8,5,0.8
10000.0,0.0,es,gs,hs,0.25,1.0,0.8,5,0.8
1.0,1.0,es,gs,hs,0.0,0.0,0.8,5,0.95
2.0,0.0,es,gs,hs,0.0,0.0,0.8,5,0.95
7.0,0.0,es,gs,hs,0.0,0.0,0.8,5,0.95
21.0,0.0,es,gs,hs,0.0,0.0,0.8,5,0.95
59.0,0.0,es,gs,hs,0.0,0.0,0.8,5,0.95
166.0,0.0,es,gs,hs,0.0,0.0,0.8,5,0.95
464.0,0.0,es,gs,hs,0.0,0.0,0.8,5,0.95
1291.0,0.0,es,gs,hs,0.0,0.0,0.8,5,0.95
3593.0,0.0,es,gs,hs,0.0,0.0,0.8,5,0.95
10000.0,0.0,es,gs,hs,0.0,0.0,0.8,5,0.95
1.0,1.0,es,gs,hs,0.75,0.4,1.0,5,0.99
2.0,0.774766,es,gs,hs,0.75,0.4,1.0,5,0.99
7.0,0.293993,es,gs,hs,0.75,0.4,1.0,5,0.99
21.0,0.184464,es,gs,hs,0.75,0.4,1.0,5,0.99
59.0,0.014042,es,gs,hs,0.75,0.4,1.0,5,0.99
166.0,0.0,es,gs,hs,0.75,0.4,1.0,5,0.99
464.0,0.0,es,gs,hs,0.75,0.4,1.0,5,0.99
1291.0,0.0,es,gs,hs,0.75,0.4,1.0,5,0.99
3593.0,0.0,es,gs,hs,0.75,0.4,1.0,5,0.99
10000.0,0.0,es,gs,hs,0.75,0.4,1.0,5,0.99
1.0,1.0,es,gs,hs,0.25,0.6,0.7,5,0.99
2.0,0.757614,es,gs,hs,0.25,0.6,0.7,5,0.99
7.0,0.382123,es,gs,hs,0.25,0.6,0.7,5,0.99
21.0,0.031899,es,gs,hs,0.25,0.6,0.7,5,0.99
59.0,0.317833,es,gs,hs,0.25,0.6,0.7,5,0.99
166.0,0.215468,es,gs,hs,0.25,0.6,0.7,5,0.99
464.0,0.05104,es,gs,hs,0.25,0.6,0.7,5,0.99
1291.0,0.0,es,gs,hs,0.25,0.6,0.7,5,0.99
3593.0,0.0,es,gs,hs,0.25,0.6,0.7,5,0.99
