N,NPfix,fits,germs,hards,pGermBH,pGermWT,bankLength,fmean,fvar
4.0,2.0154,fd,gs,ss,1.0,0.6,7,1.1,0.1
10.0,1.9763,fd,gs,ss,1.0,0.6,7,1.1,0.1
21.0,1.89714,fd,gs,ss,1.0,0.6,7,1.1,0.1
46.0,1.96834,fd,gs,ss,1.0,0.6,7,1.1,0.1
100.0,2.011,fd,gs,ss,1.0,0.6,7,1.1,0.1
215.0,2.26825,fd,gs,ss,1.0,0.6,7,1.1,0.1
464.0,2.5752,fd,gs,ss,1.0,0.6,7,1.1,0.1
1000.0,3.54,fd,gs,ss,1.0,0.6,7,1.1,0.1
1.0,1.0,fs,gs,ss,0.8,0.7,5,1.0,0.01
2.0,1.3563,fs,gs,ss,0.8,0.7,5,1.0,0.01
4.0,1.38488,fs,gs,ss,0.8,0.7,5,1.0,0.01
10.0,1.2039,fs,gs,ss,0.8,0.7,5,1.0,0.01
21.0,1.15605,fs,gs,ss,0.8,0.7,5,1.0,0.01
46.0,1.21946,fs,gs,ss,0.8,0.7,5,1.0,0.01
100.0,1.189,fs,gs,ss,0.8,0.7,5,1.0,0.01
215.0,1.36525,fs,gs,ss,0.8,0.7,5,1.0,0.01
464.0,1.81888,fs,gs,ss,0.8,0.7,5,1.0,0.01
1000.0,2.62,fs,gs,ss,0.8,0.7,5,1.0,0.01
1.0,1.0,fs,gs,ss,1.0,0.9,5,0.9,0.05
2.0,1.17848,fs,gs,ss,1.0,0.9,5,0.9,0.05
4.0,1.18484,fs,gs,ss,1.0,0.9,5,0.9,0.05
10.0,1.1486,fs,gs,ss,1.0,0.9,5,0.9,0.05
21.0,1.11804,fs,gs,ss,1.0,0.9,5,0.9,0.05
46.0,1.17254,fs,gs,ss,1.0,0.9,5,0.9,0.05
100.0,1.152,fs,gs,ss,1.0,0.9,5,0.9,0.05
215.0,1.0793,fs,gs,ss,1.0,0.9,5,0.9,0.05
464.0,1.01616,fs,gs,ss,1.0,0.9,5,0.9,0.05
1000.0,1.08,fs,gs,ss,1.0,0.9,5,0.9,0.05
1.0,1.0,fd,gs,ss,0.5,1.0,5,0.9,0.1
2.0,0.66514,fd,gs,ss,0.5,1.0,5,0.9,0.1
4.0,0.51288,fd,gs,ss,0.5,1.0,5,0.9,0.1
10.0,0.4009,fd,gs,ss,0.5,1.0,5,0.9,0.1
21.0,0.27741,fd,gs,ss,0.5,1.0,5,0.9,0.1
46.0,0.1311,fd,gs,ss,0.5,1.0,5,0.9,0.1
100.0,0.019,fd,gs,ss,0.5,1.0,5,0.9,0.1
215.0,0.0,fd,gs,ss,0.5,1.0,5,0.9,0.1
464.0,0.0,fd,gs,ss,0.5,1.0,5,0.9,0.1
1000.0,0.0,fd,gs,ss,0.5,1.0,5,0.9,0.1
1.0,1.0,fs,gs,hs,0.8,0.7,5,1.1,0.1
2.0,0.75064,fs,gs,hs,0.8,0.7,5,1.1,0.1
4.0,0.66316,fs,gs,hs,0.8,0.7,5,1.1,0.1
10.0,0.6187,fs,gs,hs,0.8,0.7,5,1.1,0.1
21.0,0.61488,fs,gs,hs,0.8,0.7,5,1.1,0.1
46.0,0.45586,fs,gs,hs,0.8,0.7,5,1.1,0.1
100.0,0.719,fs,gs,hs,0.8,0.7,5,1.1,0.1
215.0,0.90945,fs,gs,hs,0.8,0.7,5,1.1,0.1
464.0,0.9512,fs,gs,hs,0.8,0.7,5,1.1,0.1
1000.0,1.4400000000000002,fs,gs,hs,0.8,0.7,5,1.1,0.1
1.0,1.0,fd,gs,hs,0.5,0.6,7,0.9,0.01
2.0,0.61354,fd,gs,hs,0.5,0.6,7,0.9,0.01
4.0,0.25552,fd,gs,hs,0.5,0.6,7,0.9,0.01
10.0,0.0059999999999999,fd,gs,hs,0.5,0.6,7,0.9,0.01
21.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.01
46.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.01
100.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.01
215.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.01
464.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.01
1000.0,0.0,fd,gs,hs,0.5,0.6,7,0.9,0.01
1.0,1.0,fd,gs,hs,0.7,0.8,5,1.1,0.1
2.0,0.74548,fd,gs,hs,0.7,0.8,5,1.1,0.1
4.0,0.62176,fd,gs,hs,0.7,0.8,5,1.1,0.1
10.0,0.4639999999999999,fd,gs,hs,0.7,0.8,5,1.1,0.1
21.0,0.17934,fd,gs,hs,0.7,0.8,5,1.1,0.1
46.0,0.6164000000000001,fd,gs,hs,0.7,0.8,5,1.1,0.1
100.0,0.737,fd,gs,hs,0.7,0.8,5,1.1,0.1
215.0,0.7783,fd,gs,hs,0.7,0.8,5,1.1,0.1
464.0,0.64496,fd,gs,hs,0.7,0.8,5,1.1,0.1
1000.0,0.46,fd,gs,hs,0.7,0.8,5,1.1,0.1
1.0,1.0,fd,gs,hs,0.8,0.6,7,1.0,0.01
2.0,0.69504,fd,gs,hs,0.8,0.6,7,1.0,0.01
4.0,0.52092,fd,gs,hs,0.8,0.6,7,1.0,0.01
10.0,0.2661,fd,gs,hs,0.8,0.6,7,1.0,0.01
21.0,0.05271,fd,gs,hs,0.8,0.6,7,1.0,0.01
46.0,0.00138,fd,gs,hs,0.8,0.6,7,1.0,0.01
100.0,0.0,fd,gs,hs,0.8,0.6,7,1.0,0.01
215.0,0.0,fd,gs,hs,0.8,0.6,7,1.0,0.01
464.0,0.0,fd,gs,hs,0.8,0.6,7,1.0,0.01
1000.0,0.0,fd,gs,hs,0.8,0.6,7,1.0,0.01
1.0,1.0,fd,gs,hs,1.0,0.7,7,1.1,0.1
2.0,0.76984,fd,gs,hs,1.0,0.7,7,1.1,0.1
4.0,0.69032,fd,gs,hs,1.0,0.7,7,1.1,0.1
10.0,0.7369000000000001,fd,gs,hs,1.0,0.7,7,1.1,0.1
21.0,0.92904,fd,gs,hs,1.0,0.7,7,1.1,0.1
46.0,1.05938,fd,gs,hs,1.0,0.7,7,1.1,0.1
100.0,1.156,fd,gs,hs,1.0,0.7,7,1.1,0.1
215.0,1.1868,fd,gs,hs,1.0,0.7,7,1.1,0.1
464.0,1.3595199999999998,fd,gs,hs,1.0,0.7,7,1.1,0.1
1000.0,1.4300000000000002,fd,gs,hs,1.0,0.7,7,1.1,0.1
1.0,1.0,fd,gs,hs,0.9,0.8,3,1.0,0.01
2.0,0.65508,fd,gs,hs,0.9,0.8,3,1.0,0.01
4.0,0.50976,fd,gs,hs,0.9,0.8,3,1.0,0.01
10.0,0.362,fd,gs,hs,0.9,0.8,3,1.0,0.01
21.0,0.23667,fd,gs,hs,0.9,0.8,3,1.0,0.01
46.0,0.04968,fd,gs,hs,0.9,0.8,3,1.0,0.01
100.0,0.0,fd,gs,hs,0.9,0.8,3,1.0,0.01
215.0,0.0,fd,gs,hs,0.9,0.8,3,1.0,0.01
464.0,0.0,fd,gs,hs,0.9,0.8,3,1.0,0.01
1000.0,0.0,fd,gs,hs,0.9,0.8,3,1.0,0.01
1.0,1.0,fd,gs,hs,1.0,0.8,7,0.9,0.05
2.0,0.58032,fd,gs,hs,1.0,0.8,7,0.9,0.05
4.0,0.37104,fd,gs,hs,1.0,0.8,7,0.9,0.05
10.0,0.133,fd,gs,hs,1.0,0.8,7,0.9,0.05
21.0,0.02184,fd,gs,hs,1.0,0.8,7,0.9,0.05
46.0,0.0,fd,gs,hs,1.0,0.8,7,0.9,0.05
100.0,0.0,fd,gs,hs,1.0,0.8,7,0.9,0.05
215.0,0.0,fd,gs,hs,1.0,0.8,7,0.9,0.05
464.0,0.0,fd,gs,hs,1.0,0.8,7,0.9,0.05
1000.0,0.0,fd,gs,hs,1.0,0.8,7,0.9,0.05
1.0,1.0,fs,gs,ss,0.7,0.6,7,0.9,0.01
2.0,1.44038,fs,gs,ss,0.7,0.6,7,0.9,0.01
4.0,1.50312,fs,gs,ss,0.7,0.6,7,0.9,0.01
10.0,1.2171,fs,gs,ss,0.7,0.6,7,0.9,0.01
21.0,1.20645,fs,gs,ss,0.7,0.6,7,0.9,0.01
46.0,1.2466,fs,gs,ss,0.7,0.6,7,0.9,0.01
100.0,1.282,fs,gs,ss,0.7,0.6,7,0.9,0.01
215.0,1.3588,fs,gs,ss,0.7,0.6,7,0.9,0.01
464.0,1.79104,fs,gs,ss,0.7,0.6,7,0.9,0.01
1000.0,2.53,fs,gs,ss,0.7,0.6,7,0.9,0.01
1.0,1.0,fs,gs,ss,0.6,0.8,3,0.9,0.01
2.0,1.04752,fs,gs,ss,0.6,0.8,3,0.9,0.01
4.0,0.80716,fs,gs,ss,0.6,0.8,3,0.9,0.01
10.0,0.5512,fs,gs,ss,0.6,0.8,3,0.9,0.01
21.0,0.36141,fs,gs,ss,0.6,0.8,3,0.9,0.01
46.0,0.1127,fs,gs,ss,0.6,0.8,3,0.9,0.01
100.0,0.008,fs,gs,ss,0.6,0.8,3,0.9,0.01
215.0,0.0,fs,gs,ss,0.6,0.8,3,0.9,0.01
464.0,0.0,fs,gs,ss,0.6,0.8,3,0.9,0.01
1000.0,0.0,fs,gs,ss,0.6,0.8,3,0.9,0.01
1.0,1.0,fd,gs,hs,1.0,0.6,3,0.9,0.1
2.0,0.64244,fd,gs,hs,1.0,0.6,3,0.9,0.1
4.0,0.39304,fd,gs,hs,1.0,0.6,3,0.9,0.1
10.0,0.1313,fd,gs,hs,1.0,0.6,3,0.9,0.1
21.0,0.01596,fd,gs,hs,1.0,0.6,3,0.9,0.1
46.0,0.0,fd,gs,hs,1.0,0.6,3,0.9,0.1
100.0,0.0,fd,gs,hs,1.0,0.6,3,0.9,0.1
215.0,0.0,fd,gs,hs,1.0,0.6,3,0.9,0.1
464.0,0.0,fd,gs,hs,1.0,0.6,3,0.9,0.1
1000.0,0.0,fd,gs,hs,1.0,0.6,3,0.9,0.1
1.0,1.0,fd,gs,hs,0.8,0.6,7,1.1,0.01
2.0,0.77838,fd,gs,hs,0.8,0.6,7,1.1,0.01
4.0,0.68952,fd,gs,hs,0.8,0.6,7,1.1,0.01
10.0,0.6473,fd,gs,hs,0.8,0.6,7,1.1,0.01
21.0,0.71505,fd,gs,hs,0.8,0.6,7,1.1,0.01
46.0,0.7125400000000001,fd,gs,hs,0.8,0.6,7,1.1,0.01
100.0,0.954,fd,gs,hs,0.8,0.6,7,1.1,0.01
215.0,1.1911,fd,gs,hs,0.8,0.6,7,1.1,0.01
464.0,1.60544,fd,gs,hs,0.8,0.6,7,1.1,0.01
1000.0,1.85,fd,gs,hs,0.8,0.6,7,1.1,0.01
1.0,1.0,fd,gs,hs,0.9,0.8,3,1.1,0.01
2.0,0.72712,fd,gs,hs,0.9,0.8,3,1.1,0.01
4.0,0.65656,fd,gs,hs,0.9,0.8,3,1.1,0.01
10.0,0.7267999999999999,fd,gs,hs,0.9,0.8,3,1.1,0.01
21.0,0.9004800000000001,fd,gs,hs,0.9,0.8,3,1.1,0.01
46.0,1.05478,fd,gs,hs,0.9,0.8,3,1.1,0.01
100.0,0.955,fd,gs,hs,0.9,0.8,3,1.1,0.01
215.0,1.2126,fd,gs,hs,0.9,0.8,3,1.1,0.01
464.0,1.66112,fd,gs,hs,0.9,0.8,3,1.1,0.01
1000.0,2.63,fd,gs,hs,0.9,0.8,3,1.1,0.01
1.0,1.0,fd,gs,ss,0.8,1.0,7,0.9,0.1
2.0,0.8675,fd,gs,ss,0.8,1.0,7,0.9,0.1
4.0,0.83412,fd,gs,ss,0.8,1.0,7,0.9,0.1
10.0,0.805,fd,gs,ss,0.8,1.0,7,0.9,0.1
21.0,0.8068200000000001,fd,gs,ss,0.8,1.0,7,0.9,0.1
46.0,0.8077599999999999,fd,gs,ss,0.8,1.0,7,0.9,0.1
100.0,0.769,fd,gs,ss,0.8,1.0,7,0.9,0.1
215.0,0.8256,fd,gs,ss,0.8,1.0,7,0.9,0.1
464.0,0.83984,fd,gs,ss,0.8,1.0,7,0.9,0.1
1000.0,0.76,fd,gs,ss,0.8,1.0,7,0.9,0.1
1.0,1.0,fs,gs,hs,0.5,1.0,7,0.9,0.05
2.0,0.57298,fs,gs,hs,0.5,1.0,7,0.9,0.05
4.0,0.2444,fs,gs,hs,0.5,1.0,7,0.9,0.05
10.0,0.0054,fs,gs,hs,0.5,1.0,7,0.9,0.05
21.0,0.0,fs,gs,hs,0.5,1.0,7,0.9,0.05
46.0,0.0,fs,gs,hs,0.5,1.0,7,0.9,0.05
100.0,0.0,fs,gs,hs,0.5,1.0,7,0.9,0.05
215.0,0.0,fs,gs,hs,0.5,1.0,7,0.9,0.05
464.0,0.0,fs,gs,hs,0.5,1.0,7,0.9,0.05
1000.0,0.0,fs,gs,hs,0.5,1.0,7,0.9,0.05
1.0,1.0,fd,gs,hs,0.6,0.7,7,0.9,0.01
2.0,0.6055,fd,gs,hs,0.6,0.7,7,0.9,0.01
4.0,0.28696,fd,gs,hs,0.6,0.7,7,0.9,0.01
10.0,0.0113,fd,gs,hs,0.6,0.7,7,0.9,0.01
21.0,0.0,fd,gs,hs,0.6,0.7,7,0.9,0.01
46.0,0.0,fd,gs,hs,0.6,0.7,7,0.9,0.01
100.0,0.0,fd,gs,hs,0.6,0.7,7,0.9,0.01
215.0,0.0,fd,gs,hs,0.6,0.7,7,0.9,0.01
464.0,0.0,fd,gs,hs,0.6,0.7,7,0.9,0.01
1000.0,0.0,fd,gs,hs,0.6,0.7,7,0.9,0.01
1.0,1.0,fd,gs,hs,0.7,0.9,3,0.9,0.01
2.0,0.56094,fd,gs,hs,0.7,0.9,3,0.9,0.01
4.0,0.30024,fd,gs,hs,0.7,0.9,3,0.9,0.01
10.0,0.0299,fd,gs,hs,0.7,0.9,3,0.9,0.01
21.0,0.00021,fd,gs,hs,0.7,0.9,3,0.9,0.01
46.0,0.0,fd,gs,hs,0.7,0.9,3,0.9,0.01
100.0,0.0,fd,gs,hs,0.7,0.9,3,0.9,0.01
215.0,0.0,fd,gs,hs,0.7,0.9,3,0.9,0.01
464.0,0.0,fd,gs,hs,0.7,0.9,3,0.9,0.01
1000.0,0.0,fd,gs,hs,0.7,0.9,3,0.9,0.01
1.0,1.0,fs,gs,hs,0.5,0.7,7,1.1,0.1
2.0,0.765,fs,gs,hs,0.5,0.7,7,1.1,0.1
4.0,0.53112,fs,gs,hs,0.5,0.7,7,1.1,0.1
10.0,0.08,fs,gs,hs,0.5,0.7,7,1.1,0.1
21.0,0.14049,fs,gs,hs,0.5,0.7,7,1.1,0.1
46.0,0.38594,fs,gs,hs,0.5,0.7,7,1.1,0.1
100.0,0.3429999999999999,fs,gs,hs,0.5,0.7,7,1.1,0.1
215.0,0.1978,fs,gs,hs,0.5,0.7,7,1.1,0.1
464.0,0.0649599999999999,fs,gs,hs,0.5,0.7,7,1.1,0.1
1000.0,0.01,fs,gs,hs,0.5,0.7,7,1.1,0.1
1.0,1.0,fs,gs,ss,0.9,0.7,7,1.1,0.01
2.0,1.41044,fs,gs,ss,0.9,0.7,7,1.1,0.01
4.0,1.53308,fs,gs,ss,0.9,0.7,7,1.1,0.01
10.0,1.3931,fs,gs,ss,0.9,0.7,7,1.1,0.01
21.0,1.32531,fs,gs,ss,0.9,0.7,7,1.1,0.01
46.0,1.357,fs,gs,ss,0.9,0.7,7,1.1,0.01
100.0,1.344,fs,gs,ss,0.9,0.7,7,1.1,0.01
215.0,1.3803,fs,gs,ss,0.9,0.7,7,1.1,0.01
464.0,1.33168,fs,gs,ss,0.9,0.7,7,1.1,0.01
1000.0,1.31,fs,gs,ss,0.9,0.7,7,1.1,0.01
1.0,1.0,fs,gs,ss,0.8,0.9,3,1.1,0.01
2.0,1.04444,fs,gs,ss,0.8,0.9,3,1.1,0.01
4.0,0.9738,fs,gs,ss,0.8,0.9,3,1.1,0.01
10.0,0.8811,fs,gs,ss,0.8,0.9,3,1.1,0.01
21.0,0.8652,fs,gs,ss,0.8,0.9,3,1.1,0.01
46.0,0.7861400000000001,fs,gs,ss,0.8,0.9,3,1.1,0.01
100.0,0.765,fs,gs,ss,0.8,0.9,3,1.1,0.01
215.0,0.56975,fs,gs,ss,0.8,0.9,3,1.1,0.01
464.0,0.36192,fs,gs,ss,0.8,0.9,3,1.1,0.01
1000.0,0.18,fs,gs,ss,0.8,0.9,3,1.1,0.01
1.0,1.0,fd,gs,hs,0.6,0.5,5,0.9,0.1
2.0,0.64074,fd,gs,hs,0.6,0.5,5,0.9,0.1
4.0,0.30076,fd,gs,hs,0.6,0.5,5,0.9,0.1
10.0,0.0126,fd,gs,hs,0.6,0.5,5,0.9,0.1
21.0,0.00021,fd,gs,hs,0.6,0.5,5,0.9,0.1
46.0,0.0,fd,gs,hs,0.6,0.5,5,0.9,0.1
100.0,0.0,fd,gs,hs,0.6,0.5,5,0.9,0.1
215.0,0.0,fd,gs,hs,0.6,0.5,5,0.9,0.1
464.0,0.0,fd,gs,hs,0.6,0.5,5,0.9,0.1
1000.0,0.0,fd,gs,hs,0.6,0.5,5,0.9,0.1
1.0,1.0,fs,gs,ss,0.9,0.7,7,1.0,0.01
2.0,1.41536,fs,gs,ss,0.9,0.7,7,1.0,0.01
4.0,1.52568,fs,gs,ss,0.9,0.7,7,1.0,0.01
10.0,1.3728000000000002,fs,gs,ss,0.9,0.7,7,1.0,0.01
21.0,1.32846,fs,gs,ss,0.9,0.7,7,1.0,0.01
46.0,1.30226,fs,gs,ss,0.9,0.7,7,1.0,0.01
100.0,1.278,fs,gs,ss,0.9,0.7,7,1.0,0.01
215.0,1.3889,fs,gs,ss,0.9,0.7,7,1.0,0.01
464.0,1.35488,fs,gs,ss,0.9,0.7,7,1.0,0.01
1000.0,1.55,fs,gs,ss,0.9,0.7,7,1.0,0.01
1.0,1.0,fs,gs,ss,0.8,0.9,3,1.0,0.01
2.0,1.04796,fs,gs,ss,0.8,0.9,3,1.0,0.01
4.0,0.96288,fs,gs,ss,0.8,0.9,3,1.0,0.01
10.0,0.8899,fs,gs,ss,0.8,0.9,3,1.0,0.01
21.0,0.8473499999999999,fs,gs,ss,0.8,0.9,3,1.0,0.01
46.0,0.7953399999999999,fs,gs,ss,0.8,0.9,3,1.0,0.01
100.0,0.737,fs,gs,ss,0.8,0.9,3,1.0,0.01
215.0,0.5547,fs,gs,ss,0.8,0.9,3,1.0,0.01
464.0,0.31088,fs,gs,ss,0.8,0.9,3,1.0,0.01
1000.0,0.1,fs,gs,ss,0.8,0.9,3,1.0,0.01
1.0,1.0,fs,gs,ss,1.0,0.7,3,0.9,0.05
2.0,1.459,fs,gs,ss,1.0,0.7,3,0.9,0.05
4.0,1.66768,fs,gs,ss,1.0,0.7,3,0.9,0.05
10.0,1.6624,fs,gs,ss,1.0,0.7,3,0.9,0.05
21.0,1.77849,fs,gs,ss,1.0,0.7,3,0.9,0.05
46.0,2.11692,fs,gs,ss,1.0,0.7,3,0.9,0.05
100.0,3.136,fs,gs,ss,1.0,0.7,3,0.9,0.05
215.0,5.7878,fs,gs,ss,1.0,0.7,3,0.9,0.05
464.0,11.47472,fs,gs,ss,1.0,0.7,3,0.9,0.05
1000.0,25.71,fs,gs,ss,1.0,0.7,3,0.9,0.05
1.0,1.0,fs,gs,hs,0.5,0.6,3,0.9,0.1
2.0,0.55428,fs,gs,hs,0.5,0.6,3,0.9,0.1
4.0,0.19808,fs,gs,hs,0.5,0.6,3,0.9,0.1
10.0,0.0035,fs,gs,hs,0.5,0.6,3,0.9,0.1
21.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.1
46.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.1
100.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.1
215.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.1
464.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.1
1000.0,0.0,fs,gs,hs,0.5,0.6,3,0.9,0.1
1.0,1.0,fd,gs,ss,0.7,1.0,7,0.9,0.05
2.0,0.81144,fd,gs,ss,0.7,1.0,7,0.9,0.05
4.0,0.75184,fd,gs,ss,0.7,1.0,7,0.9,0.05
10.0,0.6884999999999999,fd,gs,ss,0.7,1.0,7,0.9,0.05
21.0,0.7056,fd,gs,ss,0.7,1.0,7,0.9,0.05
46.0,0.6877,fd,gs,ss,0.7,1.0,7,0.9,0.05
100.0,0.677,fd,gs,ss,0.7,1.0,7,0.9,0.05
215.0,0.6665,fd,gs,ss,0.7,1.0,7,0.9,0.05
464.0,0.70064,fd,gs,ss,0.7,1.0,7,0.9,0.05
1000.0,0.69,fd,gs,ss,0.7,1.0,7,0.9,0.05
1.0,1.0,fs,gs,hs,0.8,1.0,7,1.1,0.05
2.0,0.68714,fs,gs,hs,0.8,1.0,7,1.1,0.05
4.0,0.62592,fs,gs,hs,0.8,1.0,7,1.1,0.05
10.0,0.6662999999999999,fs,gs,hs,0.8,1.0,7,1.1,0.05
21.0,0.65121,fs,gs,hs,0.8,1.0,7,1.1,0.05
46.0,0.53774,fs,gs,hs,0.8,1.0,7,1.1,0.05
100.0,0.6819999999999999,fs,gs,hs,0.8,1.0,7,1.1,0.05
215.0,0.80625,fs,gs,hs,0.8,1.0,7,1.1,0.05
464.0,0.7656,fs,gs,hs,0.8,1.0,7,1.1,0.05
1000.0,0.87,fs,gs,hs,0.8,1.0,7,1.1,0.05
1.0,1.0,fs,gs,ss,1.0,1.0,5,0.9,0.1
2.0,1.00092,fs,gs,ss,1.0,1.0,5,0.9,0.1
4.0,0.99996,fs,gs,ss,1.0,1.0,5,0.9,0.1
10.0,0.9992,fs,gs,ss,1.0,1.0,5,0.9,0.1
21.0,1.00317,fs,gs,ss,1.0,1.0,5,0.9,0.1
46.0,0.96186,fs,gs,ss,1.0,1.0,5,0.9,0.1
100.0,0.939,fs,gs,ss,1.0,1.0,5,0.9,0.1
215.0,1.04275,fs,gs,ss,1.0,1.0,5,0.9,0.1
464.0,1.05328,fs,gs,ss,1.0,1.0,5,0.9,0.1
1000.0,1.06,fs,gs,ss,1.0,1.0,5,0.9,0.1
1.0,1.0,fs,gs,ss,0.5,0.9,3,0.9,0.01
2.0,0.77072,fs,gs,ss,0.5,0.9,3,0.9,0.01
4.0,0.48676,fs,gs,ss,0.5,0.9,3,0.9,0.01
10.0,0.2138,fs,gs,ss,0.5,0.9,3,0.9,0.01
21.0,0.05502,fs,gs,ss,0.5,0.9,3,0.9,0.01
46.0,0.00092,fs,gs,ss,0.5,0.9,3,0.9,0.01
100.0,0.0,fs,gs,ss,0.5,0.9,3,0.9,0.01
215.0,0.0,fs,gs,ss,0.5,0.9,3,0.9,0.01
464.0,0.0,fs,gs,ss,0.5,0.9,3,0.9,0.01
1000.0,0.0,fs,gs,ss,0.5,0.9,3,0.9,0.01
1.0,1.0,fs,gs,hs,0.8,1.0,7,1.0,0.05
2.0,0.61986,fs,gs,hs,0.8,1.0,7,1.0,0.05
4.0,0.47616,fs,gs,hs,0.8,1.0,7,1.0,0.05
10.0,0.2862,fs,gs,hs,0.8,1.0,7,1.0,0.05
21.0,0.06867,fs,gs,hs,0.8,1.0,7,1.0,0.05
46.0,0.0,fs,gs,hs,0.8,1.0,7,1.0,0.05
100.0,0.0,fs,gs,hs,0.8,1.0,7,1.0,0.05
215.0,0.0,fs,gs,hs,0.8,1.0,7,1.0,0.05
464.0,0.0,fs,gs,hs,0.8,1.0,7,1.0,0.05
1000.0,0.0,fs,gs,hs,0.8,1.0,7,1.0,0.05
1.0,1.0,fd,gs,hs,0.5,0.6,7,1.0,0.01
2.0,0.7066,fd,gs,hs,0.5,0.6,7,1.0,0.01
4.0,0.38716,fd,gs,hs,0.5,0.6,7,1.0,0.01
10.0,0.0248,fd,gs,hs,0.5,0.6,7,1.0,0.01
21.0,0.0,fd,gs,hs,0.5,0.6,7,1.0,0.01
46.0,0.0,fd,gs,hs,0.5,0.6,7,1.0,0.01
100.0,0.0,fd,gs,hs,0.5,0.6,7,1.0,0.01
215.0,0.0,fd,gs,hs,0.5,0.6,7,1.0,0.01
464.0,0.0,fd,gs,hs,0.5,0.6,7,1.0,0.01
1000.0,0.0,fd,gs,hs,0.5,0.6,7,1.0,0.01
1.0,1.0,fs,gs,hs,0.6,0.7,7,0.9,0.1
2.0,0.60102,fs,gs,hs,0.6,0.7,7,0.9,0.1
4.0,0.28696,fs,gs,hs,0.6,0.7,7,0.9,0.1
10.0,0.0133,fs,gs,hs,0.6,0.7,7,0.9,0.1
21.0,0.0,fs,gs,hs,0.6,0.7,7,0.9,0.1
46.0,0.0,fs,gs,hs,0.6,0.7,7,0.9,0.1
100.0,0.0,fs,gs,hs,0.6,0.7,7,0.9,0.1
215.0,0.0,fs,gs,hs,0.6,0.7,7,0.9,0.1
464.0,0.0,fs,gs,hs,0.6,0.7,7,0.9,0.1
1000.0,0.0,fs,gs,hs,0.6,0.7,7,0.9,0.1
1.0,1.0,fd,gs,hs,0.9,0.9,3,1.1,0.1
2.0,0.71634,fd,gs,hs,0.9,0.9,3,1.1,0.1
4.0,0.63708,fd,gs,hs,0.9,0.9,3,1.1,0.1
10.0,0.6919,fd,gs,hs,0.9,0.9,3,1.1,0.1
21.0,0.88662,fd,gs,hs,0.9,0.9,3,1.1,0.1
46.0,0.97198,fd,gs,hs,0.9,0.9,3,1.1,0.1
100.0,0.889,fd,gs,hs,0.9,0.9,3,1.1,0.1
215.0,0.93095,fd,gs,hs,0.9,0.9,3,1.1,0.1
464.0,1.12752,fd,gs,hs,0.9,0.9,3,1.1,0.1
1000.0,0.97,fd,gs,hs,0.9,0.9,3,1.1,0.1
1.0,1.0,fd,gs,hs,0.8,0.6,7,1.0,0.1
2.0,0.72108,fd,gs,hs,0.8,0.6,7,1.0,0.1
4.0,0.52892,fd,gs,hs,0.8,0.6,7,1.0,0.1
10.0,0.2517,fd,gs,hs,0.8,0.6,7,1.0,0.1
21.0,0.04872,fd,gs,hs,0.8,0.6,7,1.0,0.1
46.0,0.0,fd,gs,hs,0.8,0.6,7,1.0,0.1
100.0,0.0,fd,gs,hs,0.8,0.6,7,1.0,0.1
215.0,0.0,fd,gs,hs,0.8,0.6,7,1.0,0.1
464.0,0.0,fd,gs,hs,0.8,0.6,7,1.0,0.1
1000.0,0.0,fd,gs,hs,0.8,0.6,7,1.0,0.1
1.0,1.0,fs,gs,ss,0.5,1.0,3,1.0,0.1
2.0,0.62882,fs,gs,ss,0.5,1.0,3,1.0,0.1
4.0,0.4254,fs,gs,ss,0.5,1.0,3,1.0,0.1
10.0,0.2012999999999999,fs,gs,ss,0.5,1.0,3,1.0,0.1
21.0,0.05376,fs,gs,ss,0.5,1.0,3,1.0,0.1
46.0,0.00092,fs,gs,ss,0.5,1.0,3,1.0,0.1
100.0,0.0,fs,gs,ss,0.5,1.0,3,1.0,0.1
215.0,0.0,fs,gs,ss,0.5,1.0,3,1.0,0.1
464.0,0.0,fs,gs,ss,0.5,1.0,3,1.0,0.1
1000.0,0.0,fs,gs,ss,0.5,1.0,3,1.0,0.1
1.0,1.0,fs,gs,hs,0.6,0.6,3,1.1,0.1
2.0,0.74736,fs,gs,hs,0.6,0.6,3,1.1,0.1
4.0,0.55348,fs,gs,hs,0.6,0.6,3,1.1,0.1
10.0,0.1744,fs,gs,hs,0.6,0.6,3,1.1,0.1
21.0,0.00819,fs,gs,hs,0.6,0.6,3,1.1,0.1
46.0,0.27094,fs,gs,hs,0.6,0.6,3,1.1,0.1
100.0,0.503,fs,gs,hs,0.6,0.6,3,1.1,0.1
215.0,0.5977,fs,gs,hs,0.6,0.6,3,1.1,0.1
464.0,0.56608,fs,gs,hs,0.6,0.6,3,1.1,0.1
1000.0,0.7200000000000001,fs,gs,hs,0.6,0.6,3,1.1,0.1
